TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
5,0,0,26305,62.228,39.2,-12,-12
5,0,0,26311,62.228,39.2,-12,-12
5,0,0,26318,59.58,36.8,-10.444002,-12
5,0,0,26325,58.256,34.4,-12,-12
5,0,0,26333,55.608,34.4,-12,-12
5,0,0,26340,55.608,32,-9.649602,-12
5,0,0,26347,54.284,30.4,-11.370798,-12
5,0,0,26354,51.636,28,-11.370798,-12
5,0,0,26362,50.312,28,-8.855203,-12
5,0,0,26369,50.312,25.6,-10.576398,-11.26
5,0,0,26377,47.664,23.2,-8.060802,-10.42
5,0,0,26384,46.34,20.800001,-9.781999,-9.58
5,0,0,26392,46.34,20.800001,-9.781999,-9.58
5,0,0,26399,43.692,18.4,-7.2664022,-8.74
5,0,0,26407,41.044,16.800001,-6.7367964,-8.18
5,0,0,26415,39.72,14.400001,-8.458004,-7.34
5,0,0,26422,37.072,14.400001,-8.458004,-7.34
5,0,0,26430,37.072,12.8,-5.9423957,-6.7799997
5,0,0,26438,34.424,11.2,-5.4128017,-6.22
5,0,0,26446,33.1,9.6,-7.133998,-5.66
5,0,0,26453,30.452,9.6,-7.133998,-5.66
5,0,0,26461,30.452,8,-4.6184015,-5.1
5,0,0,26468,29.128,6.4,-6.339601,-4.54
5,0,0,26476,26.48,4.8,-3.823999,-3.98
5,0,0,26483,25.156,4,-3.823999,-3.98
5,0,0,26491,25.156,4,-5.545201,-3.6999998
5,0,0,26498,22.508,3.2,-3.0295987,-3.42
5,0,0,26506,21.184,2.4,-4.750801,-3.1399999
5,0,0,26514,18.536,0.8,-2.2351987,-3.1399999
5,0,0,26524,17.212,0.8,-3.9564009,-2.58
5,0,0,26532,17.212,0.8,-3.9564009,-2.58
5,0,0,26539,14.564,0,-1.4408004,0
5,0,0,26547,13.24,0,-3.1619995,0
5,0,0,26554,11.916,0,-2.897201,0
5,0,0,26562,9.268,0,-2.897201,0
5,0,0,26569,9.268,0,-0.38159895,0
5,0,0,26577,7.9440002,0,-2.1028008,0
5,0,0,26585,6.62,0,-1.8379995,0
5,0,0,26593,5.296,0,-1.8379995,0
5,0,0,26600,5.296,0,-1.5732002,0
5,0,0,26607,3.9720001,0,-1.3084002,0
5,0,0,26615,2.648,0,-1.0436,0
5,0,0,26625,1.324,0,-0.7788,0
5,0,0,26632,0,0,-0.7788,0
5,0,0,26640,0,0,1.9860001,0
5,0,0,26647,-1.324,0,4.7508,0
5,0,0,26654,-1.324,0,2.7648,0
5,0,0,26662,-1.324,0,2.7648,0
5,0,0,26671,-1.324,0,2.7648,0
5,0,0,26680,0,0,-1.9860001,0
5,0,0,26688,0,0,0,0
5,0,0,26695,0,0,0,0
5,0,0,26703,0,0,0,0
5,0,0,26710,0,0,0,0
5,0,0,26718,0,0,0,0
5,0,0,26725,0,0,0,0
5,0,0,26733,0,0,0,0
5,0,0,26740,0,0,0,0
5,0,0,26748,0,0,0,0
5,0,0,26756,0,0,0,0
5,0,0,26764,0,0,0,0
