Axis,Voltage,Angle,Time
T-7,32522,2462,
T-7,32522,2464,
T-7,32522,2466,
T-7,32522,2468,
T-7,32521,2470,
T-7,32521,2472,
T-7,32521,2474,
T-7,32521,2476,
T-7,32521,2478,
T-7,32520,2480,
T-7,32520,2482,
T-7,32520,2484,
T-7,32520,2486,
T-7,32520,2488,
T-7,32520,2490,
T-7,32519,2492,
T-7,32519,2494,
T-7,32519,2496,
T-7,32519,2498,
T-7,32519,2500,
T-7,32518,2502,
T-7,32518,2504,
T-7,32518,2506,
T-7,32518,2508,
T-7,32518,2510,
T-7,32518,2512,
T-7,32517,2514,
T-7,32517,2516,
T-7,32517,2518,
T-7,32517,2520,
T-7,32517,2522,
T-7,32516,2524,
T-7,32516,2526,
T-7,32516,2528,
T-7,32516,2530,
T-7,32516,2532,
T-7,32516,2534,
T-7,32515,2536,
T-7,32515,2538,
T-7,32515,2540,
T-7,32515,2542,
T-7,32515,2544,
T-7,32514,2546,
T-7,32514,2548,
T-7,32514,2550,
T-7,32514,2552,
T-7,32514,2554,
T-7,32514,2556,
T-7,32513,2558,
T-7,32513,2560,
T-7,32513,2562,
T-7,32513,2564,
T-7,32513,2566,
T-7,32513,2568,
T-7,32512,2570,
T-7,32512,2572,
T-7,32512,2574,
T-7,32512,2576,
T-7,32512,2578,
T-7,32511,2580,
T-7,32511,2582,
T-7,32511,2584,
T-7,32511,2586,
T-7,32511,2588,
T-7,32511,2590,
T-7,32510,2592,
T-7,32510,2594,
T-7,32510,2596,
T-7,32510,2598,
T-7,32510,2600,
T-7,32509,2602,
T-7,32509,2604,
T-7,32509,2606,
T-7,32509,2608,
T-7,32509,2610,
T-7,32509,2612,
T-7,32508,2614,
T-7,32508,2616,
T-7,32508,2618,
