Axis,Voltage,Count,Time
T,7,32942,02238
T,7,32943,02240
T,7,32943,02242
T,7,32943,02244
T,7,32943,02246
T,7,32943,02248
T,7,32943,02250
T,7,32944,02252
T,7,32944,02254
T,7,32944,02256
T,7,32944,02258
T,7,32944,02260
T,7,32944,02262
T,7,32944,02264
T,7,32945,02266
T,7,32945,02268
T,7,32945,02270
T,7,32945,02272
T,7,32945,02274
T,7,32945,02276
T,7,32946,02278
T,7,32946,02280
T,7,32946,02282
T,7,32946,02284
T,7,32946,02286
T,7,32946,02288
T,7,32947,02290
T,7,32947,02292
T,7,32947,02294
T,7,32947,02296
T,7,32947,02298
T,7,32947,02300
T,7,32947,02302
T,7,32948,02304
T,7,32948,02306
T,7,32948,02308
T,7,32948,02310
T,7,32948,02312
T,7,32948,02314
T,7,32949,02316
T,7,32949,02318
T,7,32949,02320
T,7,32949,02322
T,7,32949,02324
T,7,32949,02326
T,7,32949,02328
T,7,32950,02330
T,7,32950,02332
T,7,32950,02334
T,7,32950,02336
T,7,32950,02338
T,7,32950,02340
T,7,32951,02342
T,7,32951,02344
T,7,32951,02346
T,7,32951,02348
T,7,32951,02350
T,7,32951,02352
T,7,32951,02354
T,7,32952,02356
T,7,32952,02358
T,7,32952,02360
T,7,32952,02362
T,7,32952,02364
T,7,32952,02366
T,7,32953,02368
T,7,32953,02370
T,7,32953,02372
T,7,32953,02374
T,7,32953,02376
T,7,32953,02378
T,7,32953,02380
T,7,32954,02382
T,7,32954,02384
T,7,32954,02386
T,7,32954,02388
T,7,32954,02390
T,7,32954,02392
T,7,32955,02394
T,7,32955,02396
T,7,32955,02398
T,7,32955,02400
T,7,32955,02402
T,7,32955,02404
T,7,32955,02406
T,7,32956,02408
T,7,32956,02410
T,7,32956,02412
T,7,32956,02414
T,7,32956,02416
T,7,32956,02418
T,7,32956,02420
T,7,32957,02422
T,7,32957,02424
T,7,32957,02426
T,7,32957,02428
T,7,32957,02430
T,7,32957,02432
T,7,32958,02434
T,7,32958,02436
T,7,32958,02438
T,7,32958,02440
T,7,32958,02442
T,7,32958,02444
T,7,32958,02446
T,7,32959,02448
T,7,32959,02450
T,7,32959,02452
T,7,32959,02454
T,7,32959,02456
T,7,32959,02458
T,7,32959,02460
T,7,32960,02462
T,7,32960,02464
T,7,32960,02466
T,7,32960,02468
T,7,32960,02470
T,7,32960,02472
T,7,32961,02474
T,7,32961,02476
T,7,32961,02478
T,7,32961,02480
T,7,32961,02482
T,7,32961,02484
T,7,32961,02486
T,7,32962,02488
T,7,32962,02490
T,7,32962,02492
T,7,32962,02494
T,7,32962,02496
T,7,32962,02498
T,7,32962,02500
T,7,32963,02502
T,7,32963,02504
T,7,32963,02506
T,7,32963,02508
T,7,32963,02510
T,7,32963,02512
T,7,32963,02514
T,7,32964,02516
T,7,32964,02518
T,7,32964,02520
T,7,32964,02522
T,7,32964,02524
T,7,32964,02526
T,7,32964,02528
T,7,32965,02530
T,7,32965,02532
T,7,32965,02534
T,7,32965,02536
T,7,32965,02538
T,7,32965,02540
T,7,32966,02542
T,7,32966,02544
T,7,32966,02546
T,7,32966,02548
T,7,32966,02550
T,7,32966,02552
T,7,32966,02554
T,7,32967,02556
T,7,32967,02558
T,7,32967,02560
T,7,32967,02562
T,7,32967,02564
T,7,32967,02566
T,7,32967,02568
T,7,32968,02570
T,7,32968,02572
T,7,32968,02574
T,7,32968,02576
T,7,32968,02578
T,7,32968,02580
T,7,32968,02582
T,7,32969,02584
T,7,32969,02586
T,7,32969,02588
T,7,32969,02590
T,7,32969,02592
T,7,32969,02594
T,7,32970,02596
T,7,32970,02598
T,7,32970,02600
T,7,32970,02602
T,7,32970,02604
T,7,32970,02606
T,7,32970,02608
T,7,32971,02610
T,7,32971,02612
T,7,32971,02614
T,7,32971,02616
T,7,32971,02618
T,7,32971,02620
T,7,32971,02622
T,7,32972,02624
T,7,32972,02626
T,7,32972,02628
T,7,32972,02630
T,7,32972,02632
T,7,32972,02634
T,7,32973,02636
T,7,32973,02638
T,7,32973,02640
T,7,32973,02642
T,7,32973,02644
T,7,32973,02646
T,7,32973,02648
T,7,32974,02650
T,7,32974,02652
T,7,32974,02654
T,7,32974,02656
T,7,32974,02658
T,7,32974,02660
T,7,32974,02662
T,7,32975,02664
T,7,32975,02666
T,7,32975,02668
T,7,32975,02670
T,7,32975,02672
T,7,32975,02674
T,7,32975,02676
T,7,32976,02678
T,7,32976,02680
T,7,32976,02682
T,7,32976,02684
T,7,32976,02686
T,7,32976,02688
T,7,32976,02690
T,7,32977,02692
T,7,32977,02694
T,7,32977,02696
T,7,32977,02698
T,7,32977,02700
T,7,32977,02702
T,7,32978,02704
T,7,32978,02706
T,7,32978,02708
T,7,32978,02710
T,7,32978,02712
T,7,32978,02714
T,7,32978,02716
T,7,32979,02718
T,7,32979,02720
T,7,32979,02722
T,7,32979,02724
T,7,32979,02726
T,7,32979,02728
T,7,32980,02730
T,7,32980,02732
T,7,32980,02734
T,7,32980,02736
T,7,32980,02738
T,7,32980,02740
T,7,32980,02742
T,7,32981,02744
T,7,32981,02746
T,7,32981,02748
T,7,32981,02750
T,7,32981,02752
T,7,32981,02754
T,7,32981,02756
T,7,32982,02758
T,7,32982,02760
T,7,32982,02762
T,7,32982,02764
T,7,32982,02766
T,7,32982,02768
T,7,32983,02770
T,7,32983,02772
T,7,32983,02774
T,7,32983,02776
T,7,32983,02778
T,7,32983,02780
T,7,32983,02782
