Axis,Voltage,Count,Time
T,05195,32864,04152
T,05200,32864,04156
T,05205,32865,04160
T,05210,32865,04164
T,05215,32866,04168
T,05220,32866,04172
T,05225,32867,04176
T,05230,32867,04180
T,05235,32868,04184
T,05240,32868,04188
T,05245,32869,04192
T,05250,32869,04196
T,05255,32870,04200
T,05260,32870,04204
T,05265,32871,04208
T,05270,32871,04212
T,05275,32872,04216
T,05280,32872,04220
T,05285,32873,04224
T,05290,32873,04228
T,05295,32874,04232
T,05300,32874,04236
T,05305,32875,04240
T,05310,32875,04244
T,05315,32876,04248
T,05320,32876,04252
T,05325,32877,04256
T,05330,32877,04260
T,05335,32878,04264
T,05340,32878,04268
T,05345,32879,04272
T,05350,32879,04276
T,05355,32880,04280
T,05360,32880,04284
T,05365,32881,04288
T,05370,32881,04292
T,05375,32882,04296
T,05380,32882,04300
T,05385,32883,04304
T,05390,32884,04308
T,05395,32884,04312
T,05400,32885,04316
T,05405,32885,04320
T,05410,32886,04324
T,05415,32886,04328
T,05420,32887,04332
T,05425,32887,04336
T,05430,32888,04340
T,05435,32888,04344
T,05440,32889,04348
T,05445,32889,04352
T,05450,32890,04356
T,05455,32891,04360
T,05460,32891,04364
T,05465,32892,04368
T,05470,32892,04372
T,05475,32893,04376
T,05480,32893,04380
T,05485,32894,04384
T,05490,32894,04388
T,05495,32895,04392
T,05500,32895,04396
T,05505,32896,04400
T,05510,32897,04404
T,05515,32897,04408
T,05520,32898,04412
T,05525,32898,04416
T,05530,32899,04420
T,05535,32899,04424
T,05540,32900,04428
T,05545,32901,04432
T,05550,32901,04436
T,05555,32902,04440
T,05560,32902,04444
T,05565,32903,04448
T,05570,32903,04452
T,05575,32904,04456
T,05580,32905,04460
T,05585,32905,04464
T,05590,32906,04468
T,05595,32906,04472
T,05600,32907,04476
T,05605,32908,04480
T,05610,32908,04484
T,05615,32909,04488
T,05620,32909,04492
T,05625,32910,04496
T,05630,32910,04500
T,05635,32911,04504
T,05640,32912,04508
T,05645,32912,04512
T,05650,32913,04516
T,05655,32913,04520
T,05660,32914,04524
T,05665,32915,04528
T,05670,32915,04532
T,05675,32916,04536
T,05680,32916,04540
T,05685,32917,04544
T,05690,32918,04548
T,05695,32918,04552
T,05700,32919,04556
T,05705,32919,04560
T,05710,32920,04564
T,05715,32921,04568
T,05720,32921,04572
T,05725,32922,04576
T,05730,32922,04580
T,05735,32923,04584
T,05740,32924,04588
T,05745,32924,04592
T,05750,32925,04596
T,05755,32926,04600
T,05760,32926,04604
T,05765,32927,04608
T,05770,32927,04612
T,05775,32928,04616
T,05780,32929,04620
T,05785,32929,04624
T,05790,32930,04628
T,05795,32930,04632
T,05800,32931,04636
T,05805,32932,04640
T,05810,32932,04644
T,05815,32933,04648
T,05820,32934,04652
T,05825,32934,04656
T,05830,32935,04660
T,05835,32935,04664
T,05840,32936,04668
T,05845,32937,04672
T,05850,32937,04676
T,05855,32938,04680
T,05860,32939,04684
T,05865,32939,04688
T,05870,32940,04692
T,05875,32940,04696
T,05880,32941,04700
T,05885,32942,04704
T,05890,32942,04708
T,05895,32943,04712
T,05900,32944,04716
T,05905,32944,04720
T,05910,32945,04724
T,05915,32945,04728
T,05920,32946,04732
T,05925,32947,04736
T,05930,32947,04740
T,05935,32948,04744
T,05940,32949,04748
T,05945,32949,04752
T,05950,32950,04756
T,05955,32950,04760
T,05960,32951,04764
T,05965,32952,04768
T,05970,32952,04772
T,05975,32953,04776
T,05980,32954,04780
T,05985,32954,04784
T,05990,32955,04788
T,05995,32956,04792
T,06000,32956,04796
T,06005,32957,04800
T,06010,32957,04804
T,06015,32958,04808
T,06020,32959,04812
T,06025,32959,04816
T,06030,32960,04820
T,06035,32961,04824
T,06040,32961,04828
T,06045,32962,04832
T,06050,32963,04836
T,06055,32963,04840
T,06060,32964,04844
T,06065,32964,04848
T,06070,32965,04852
T,06075,32966,04856
T,06080,32966,04860
T,06085,32967,04864
T,06090,32968,04868
T,06095,32968,04872
T,06100,32969,04876
T,06105,32969,04880
T,06110,32970,04884
T,06115,32971,04888
T,06120,32971,04892
T,06125,32972,04896
T,06130,32973,04900
T,06135,32973,04904
T,06140,32974,04908
T,06145,32975,04912
T,06150,32975,04916
T,06155,32976,04920
T,06160,32977,04924
T,06165,32977,04928
T,06170,32978,04932
T,06175,32978,04936
T,06180,32979,04940
T,06185,32980,04944
T,06190,32980,04948
T,06195,32981,04952
T,06200,32982,04956
T,06205,32982,04960
T,06210,32983,04964
T,06215,32984,04968
T,06220,32984,04972
T,06225,32985,04976
T,06230,32986,04980
T,06235,32986,04984
T,06240,32987,04988
T,06245,32987,04992
T,06250,32988,04996
T,06255,32989,05000
T,06260,32989,05004
T,06265,32990,05008
T,06270,32991,05012
T,06275,32991,05016
T,06280,32992,05020
T,06285,32993,05024
T,06290,32993,05028
T,06295,32994,05032
T,06300,32995,05036
T,06305,32995,05040
